Karup potential evapotranspiration
Time	Pot. Evap.
Unit	100387	2004	3
1985-04-13 00:00:00	0.816
1985-04-14 00:00:00	1.152
1985-04-15 00:00:00	2.112
1985-04-16 00:00:00	3.168
1985-04-17 00:00:00	1.104
1985-04-18 00:00:00	2.568
1985-04-19 00:00:00	1.488
1985-04-20 00:00:00	1.032
1985-04-21 00:00:00	1.08
1985-04-22 00:00:00	2.088
1985-04-23 00:00:00	3.096
1985-04-24 00:00:00	0.888
1985-04-25 00:00:00	2.064
1985-04-26 00:00:00	2.352
1985-04-27 00:00:00	1.632
1985-04-28 00:00:00	1.632
1985-04-29 00:00:00	1.008
1985-04-30 00:00:00	3.528
1985-05-01 00:00:00	1.632
1985-05-02 00:00:00	1.152
1985-05-03 00:00:00	1.704
1985-05-04 00:00:00	1.08
1985-05-05 00:00:00	1.32
1985-05-06 00:00:00	3.624
1985-05-07 00:00:00	3.456
1985-05-08 00:00:00	4.488
1985-05-09 00:00:00	2.664
1985-05-10 00:00:00	1.824
1985-05-11 00:00:00	3.096
1985-05-12 00:00:00	2.4
1985-05-13 00:00:00	1.368
1985-05-14 00:00:00	4.8
1985-05-15 00:00:00	1.536
1985-05-16 00:00:00	1.488
1985-05-17 00:00:00	1.344
1985-05-18 00:00:00	2.256
1985-05-19 00:00:00	4.8
1985-05-20 00:00:00	5.088
1985-05-21 00:00:00	5.232
1985-05-22 00:00:00	3.192
1985-05-23 00:00:00	3.408
1985-05-24 00:00:00	3.384
1985-05-25 00:00:00	4.728
1985-05-26 00:00:00	5.256
1985-05-27 00:00:00	5.496
1985-05-28 00:00:00	2.112
1985-05-29 00:00:00	3.864
1985-05-30 00:00:00	5.016
1985-05-31 00:00:00	5.352
1985-06-01 00:00:00	5.352
1985-06-02 00:00:00	5.496
1985-06-03 00:00:00	5.76
1985-06-04 00:00:00	5.232
1985-06-05 00:00:00	3.216
1985-06-06 00:00:00	3.912
1985-06-07 00:00:00	1.44
1985-06-08 00:00:00	2.208
1985-06-09 00:00:00	2.952
1985-06-10 00:00:00	2.952
1985-06-11 00:00:00	3.984
1985-06-12 00:00:00	1.416
1985-06-13 00:00:00	2.184
1985-06-14 00:00:00	1.584
1985-06-15 00:00:00	2.52
1985-06-16 00:00:00	2.88
1985-06-17 00:00:00	3.312
1985-06-18 00:00:00	2.4
1985-06-19 00:00:00	4.2
1985-06-20 00:00:00	3.672
1985-06-21 00:00:00	2.52
1985-06-22 00:00:00	2.712
1985-06-23 00:00:00	2.208
1985-06-24 00:00:00	2.568
1985-06-25 00:00:00	2.016
1985-06-26 00:00:00	3.336
1985-06-27 00:00:00	4.32
1985-06-28 00:00:00	4.056
1985-06-29 00:00:00	3.264
1985-06-30 00:00:00	3.312
1985-07-01 00:00:00	2.304
1985-07-02 00:00:00	5.304
1985-07-03 00:00:00	4.944
1985-07-04 00:00:00	3
1985-07-05 00:00:00	5.304
1985-07-06 00:00:00	5.352
1985-07-07 00:00:00	3.456
1985-07-08 00:00:00	3.48
1985-07-09 00:00:00	2.52
1985-07-10 00:00:00	3.264
1985-07-11 00:00:00	1.608
1985-07-12 00:00:00	1.704
1985-07-13 00:00:00	3.168
1985-07-14 00:00:00	2.424
1985-07-15 00:00:00	4.416
1985-07-16 00:00:00	1.584
1985-07-17 00:00:00	3.84
1985-07-18 00:00:00	2.544
1985-07-19 00:00:00	2.544
1985-07-20 00:00:00	2.328
1985-07-21 00:00:00	3.96
1985-07-22 00:00:00	3.672
1985-07-23 00:00:00	4.296
1985-07-24 00:00:00	3.216
1985-07-25 00:00:00	5.088
1985-07-26 00:00:00	4.752
1985-07-27 00:00:00	1.824
1985-07-28 00:00:00	3.456
1985-07-29 00:00:00	1.536
1985-07-30 00:00:00	2.016
1985-07-31 00:00:00	1.944
1985-08-01 00:00:00	2.64
1985-08-02 00:00:00	2.352
1985-08-03 00:00:00	2.64
1985-08-04 00:00:00	3.072
1985-08-05 00:00:00	1.68
1985-08-06 00:00:00	2.76
1985-08-07 00:00:00	2.976
1985-08-08 00:00:00	2.472
1985-08-09 00:00:00	3.84
1985-08-10 00:00:00	2.112
1985-08-11 00:00:00	4.44
1985-08-12 00:00:00	3.672
1985-08-13 00:00:00	3.576
1985-08-14 00:00:00	3.624
1985-08-15 00:00:00	3.888
1985-08-16 00:00:00	3.264
1985-08-17 00:00:00	1.296
1985-08-18 00:00:00	2.112
1985-08-19 00:00:00	2.064
1985-08-20 00:00:00	1.68
1985-08-21 00:00:00	2.136
1985-08-22 00:00:00	2.112
1985-08-23 00:00:00	3.672
1985-08-24 00:00:00	1.248
1985-08-25 00:00:00	2.928
1985-08-26 00:00:00	3.192
1985-08-27 00:00:00	2.928
1985-08-28 00:00:00	2.208
1985-08-29 00:00:00	3.624
1985-08-30 00:00:00	2.832
1985-08-31 00:00:00	2.016
1985-09-01 00:00:00	2.76
1985-09-02 00:00:00	3.048
1985-09-03 00:00:00	0.984
1985-09-04 00:00:00	2.472
1985-09-05 00:00:00	0.888
1985-09-06 00:00:00	2.352
1985-09-07 00:00:00	1.896
1985-09-08 00:00:00	2.328
1985-09-09 00:00:00	3.24
1985-09-10 00:00:00	0.888
1985-09-11 00:00:00	2.976
1985-09-12 00:00:00	1.344
1985-09-13 00:00:00	1.08
1985-09-14 00:00:00	0.792
1985-09-15 00:00:00	1.92
1985-09-16 00:00:00	1.104
1985-09-17 00:00:00	1.752
1985-09-18 00:00:00	1.752
1985-09-19 00:00:00	0.816
1985-09-20 00:00:00	1.536
1985-09-21 00:00:00	0.744
1985-09-22 00:00:00	1.92
1985-09-23 00:00:00	1.896
1985-09-24 00:00:00	0.696
1985-09-25 00:00:00	2.016
1985-09-26 00:00:00	1.08
1985-09-27 00:00:00	0.768
1985-09-28 00:00:00	2.328
1985-09-29 00:00:00	0.792
1985-09-30 00:00:00	2.016
1985-10-01 00:00:00	1.584
1985-10-02 00:00:00	2.112
1985-10-03 00:00:00	1.512
1985-10-04 00:00:00	0.84
1985-10-05 00:00:00	2.04
1985-10-06 00:00:00	1.776
1985-10-07 00:00:00	0.528
1985-10-08 00:00:00	0.552
1985-10-09 00:00:00	0.456
1985-10-10 00:00:00	1.536
1985-10-11 00:00:00	0.624
1985-10-12 00:00:00	1.92
1985-10-13 00:00:00	0.624
1985-10-14 00:00:00	0.456
1985-10-15 00:00:00	1.44
1985-10-16 00:00:00	1.368
1985-10-17 00:00:00	0.528
1985-10-18 00:00:00	0.96
1985-10-19 00:00:00	1.344
1985-10-20 00:00:00	0.36
1985-10-21 00:00:00	0.384
1985-10-22 00:00:00	1.296
1985-10-23 00:00:00	0.624
1985-10-24 00:00:00	0.984
1985-10-25 00:00:00	0.6
1985-10-26 00:00:00	0.288
1985-10-27 00:00:00	0.336
1985-10-28 00:00:00	0.528
1985-10-29 00:00:00	0.816
1985-10-30 00:00:00	0.36
1985-10-31 00:00:00	0.816
1985-11-01 00:00:00	0.36
1985-11-02 00:00:00	0.792
1985-11-03 00:00:00	0.624
1985-11-04 00:00:00	0.48
1985-11-05 00:00:00	0.216
1985-11-06 00:00:00	0.24
1985-11-07 00:00:00	0.432
1985-11-08 00:00:00	0.48
1985-11-09 00:00:00	0.312
1985-11-10 00:00:00	0.312
1985-11-11 00:00:00	0.552
1985-11-12 00:00:00	0.168
1985-11-13 00:00:00	0.6
1985-11-14 00:00:00	0.456
1985-11-15 00:00:00	0.312
1985-11-16 00:00:00	0.216
1985-11-17 00:00:00	0.12
1985-11-18 00:00:00	0.168
1985-11-19 00:00:00	0.12
1985-11-20 00:00:00	0.12
1985-11-21 00:00:00	0.12
1985-11-22 00:00:00	0.12
1985-11-23 00:00:00	0.12
1985-11-24 00:00:00	0.336
1985-11-25 00:00:00	0.384
1985-11-26 00:00:00	0.096
1985-11-27 00:00:00	0.096
1985-11-28 00:00:00	0.096
1985-11-29 00:00:00	0.312
1985-11-30 00:00:00	0.072
1985-12-01 00:00:00	0.048
1985-12-02 00:00:00	0.096
1985-12-03 00:00:00	0.096
1985-12-04 00:00:00	0.096
1985-12-05 00:00:00	0.096
1985-12-06 00:00:00	0.12
1985-12-07 00:00:00	0.072
1985-12-08 00:00:00	0.24
1985-12-09 00:00:00	0.048
1985-12-10 00:00:00	0.072
1985-12-11 00:00:00	0.072
1985-12-12 00:00:00	0.072
1985-12-13 00:00:00	0.168
1985-12-14 00:00:00	0.072
1985-12-15 00:00:00	0.072
1985-12-16 00:00:00	0.072
1985-12-17 00:00:00	0.072
1985-12-18 00:00:00	0.072
1985-12-19 00:00:00	0.504
1985-12-20 00:00:00	0.072
1985-12-21 00:00:00	0.072
1985-12-22 00:00:00	0.072
1985-12-23 00:00:00	0.096
1985-12-24 00:00:00	0.072
1985-12-25 00:00:00	0.072
1985-12-26 00:00:00	0.384
1985-12-27 00:00:00	0.096
1985-12-28 00:00:00	0.072
1985-12-29 00:00:00	0.048
1985-12-30 00:00:00	0.048
1985-12-31 00:00:00	0.048
1986-01-01 00:00:00	0.024
1986-01-02 00:00:00	0.048
1986-01-03 00:00:00	0.048
1986-01-04 00:00:00	0.048
1986-01-05 00:00:00	0.048
1986-01-06 00:00:00	0.048
1986-01-07 00:00:00	0.048
1986-01-08 00:00:00	0.048
1986-01-09 00:00:00	0.024
1986-01-10 00:00:00	0.048
1986-01-11 00:00:00	0.24
1986-01-12 00:00:00	0.096
1986-01-13 00:00:00	0.6
1986-01-14 00:00:00	0.12
1986-01-15 00:00:00	0.072
1986-01-16 00:00:00	0.456
1986-01-17 00:00:00	0.336
1986-01-18 00:00:00	0.24
1986-01-19 00:00:00	0.096
1986-01-20 00:00:00	0.096
1986-01-21 00:00:00	0.096
1986-01-22 00:00:00	0.48
1986-01-23 00:00:00	0.288
1986-01-24 00:00:00	0.096
1986-01-25 00:00:00	0.72
1986-01-26 00:00:00	0.24
1986-01-27 00:00:00	0.36
1986-01-28 00:00:00	0.096
1986-01-29 00:00:00	0.528
1986-01-30 00:00:00	0.12
1986-01-31 00:00:00	0.12
1986-02-01 00:00:00	0.168
1986-02-02 00:00:00	0.168
1986-02-03 00:00:00	0.744
1986-02-04 00:00:00	0.696
1986-02-05 00:00:00	0.12
1986-02-06 00:00:00	0.624
1986-02-07 00:00:00	0.528
1986-02-08 00:00:00	0.552
1986-02-09 00:00:00	0.264
1986-02-10 00:00:00	0.264
1986-02-11 00:00:00	0.168
1986-02-12 00:00:00	0.168
1986-02-13 00:00:00	0.168
1986-02-14 00:00:00	0.192
1986-02-15 00:00:00	0.336
1986-02-16 00:00:00	0.192
1986-02-17 00:00:00	0.312
1986-02-18 00:00:00	0.312
1986-02-19 00:00:00	0.624
1986-02-20 00:00:00	0.72
1986-02-21 00:00:00	0.552
1986-02-22 00:00:00	0.384
1986-02-23 00:00:00	0.624
1986-02-24 00:00:00	1.08
1986-02-25 00:00:00	0.672
1986-02-26 00:00:00	0.72
1986-02-27 00:00:00	1.104
1986-02-28 00:00:00	1.056
1986-03-01 00:00:00	0.672
1986-03-02 00:00:00	0.792
1986-03-03 00:00:00	0.816
1986-03-04 00:00:00	0.288
1986-03-05 00:00:00	0.336
1986-03-06 00:00:00	1.2
1986-03-07 00:00:00	0.912
1986-03-08 00:00:00	0.768
1986-03-09 00:00:00	0.36
1986-03-10 00:00:00	0.36
1986-03-11 00:00:00	0.36
1986-03-12 00:00:00	0.384
1986-03-13 00:00:00	0.384
1986-03-14 00:00:00	0.432
1986-03-15 00:00:00	0.432
1986-03-16 00:00:00	0.432
1986-03-17 00:00:00	0.48
1986-03-18 00:00:00	1.776
1986-03-19 00:00:00	2.112
1986-03-20 00:00:00	1.104
1986-03-21 00:00:00	1.536
1986-03-22 00:00:00	0.528
1986-03-23 00:00:00	1.2
1986-03-24 00:00:00	0.888
1986-03-25 00:00:00	0.528
1986-03-26 00:00:00	1.416
1986-03-27 00:00:00	0.576
1986-03-28 00:00:00	0.552
1986-03-29 00:00:00	0.6
1986-03-30 00:00:00	0.6
1986-03-31 00:00:00	1.32
1986-04-01 00:00:00	1.056
1986-04-02 00:00:00	1.392
1986-04-03 00:00:00	1.08
1986-04-04 00:00:00	1.584
1986-04-05 00:00:00	2.112
1986-04-06 00:00:00	1.032
1986-04-07 00:00:00	0.84
1986-04-08 00:00:00	2.04
1986-04-09 00:00:00	2.256
1986-04-10 00:00:00	2.52
1986-04-11 00:00:00	2.112
1986-04-12 00:00:00	1.248
1986-04-13 00:00:00	0.984
1986-04-14 00:00:00	1.368
1986-04-15 00:00:00	0.768
1986-04-16 00:00:00	0.912
1986-04-17 00:00:00	0.984
1986-04-18 00:00:00	0.96
1986-04-19 00:00:00	0.864
1986-04-20 00:00:00	2.952
1986-04-21 00:00:00	1.248
1986-04-22 00:00:00	1.896
1986-04-23 00:00:00	1.896
1986-04-24 00:00:00	1.656
1986-04-25 00:00:00	2.4
1986-04-26 00:00:00	2.424
1986-04-27 00:00:00	1.752
1986-04-28 00:00:00	1.896
1986-04-29 00:00:00	2.568
1986-04-30 00:00:00	3.144
1986-05-01 00:00:00	3.672
1986-05-02 00:00:00	4.224
1986-05-03 00:00:00	4.8
1986-05-04 00:00:00	4.512
1986-05-05 00:00:00	2.448
1986-05-06 00:00:00	2.88
1986-05-07 00:00:00	3
1986-05-08 00:00:00	1.488
1986-05-09 00:00:00	2.808
1986-05-10 00:00:00	1.32
1986-05-11 00:00:00	1.848
1986-05-12 00:00:00	2.376
1986-05-13 00:00:00	2.184
1986-05-14 00:00:00	3.432
1986-05-15 00:00:00	2.112
1986-05-16 00:00:00	1.368
1986-05-17 00:00:00	4.104
1986-05-18 00:00:00	1.8
1986-05-19 00:00:00	4.152
1986-05-20 00:00:00	3.888
1986-05-21 00:00:00	3.072
1986-05-22 00:00:00	4.56
1986-05-23 00:00:00	1.608
1986-05-24 00:00:00	2.664
1986-05-25 00:00:00	1.944
1986-05-26 00:00:00	2.904
1986-05-27 00:00:00	2.808
1986-05-28 00:00:00	4.2
1986-05-29 00:00:00	3
1986-05-30 00:00:00	3.744
1986-05-31 00:00:00	3.624
1986-06-01 00:00:00	3.432
1986-06-02 00:00:00	4.392
1986-06-03 00:00:00	1.488
1986-06-04 00:00:00	1.536
1986-06-05 00:00:00	1.752
1986-06-06 00:00:00	2.688
1986-06-07 00:00:00	2.16
1986-06-08 00:00:00	1.488
1986-06-09 00:00:00	2.328
1986-06-10 00:00:00	5.424
1986-06-11 00:00:00	1.896
1986-06-12 00:00:00	2.856
1986-06-13 00:00:00	5.04
1986-06-14 00:00:00	2.688
1986-06-15 00:00:00	4.848
1986-06-16 00:00:00	5.328
1986-06-17 00:00:00	6.24
1986-06-18 00:00:00	2.304
1986-06-19 00:00:00	1.56
1986-06-20 00:00:00	1.536
1986-06-21 00:00:00	5.88
1986-06-22 00:00:00	4.584
1986-06-23 00:00:00	5.952
1986-06-24 00:00:00	5.952
1986-06-25 00:00:00	5.088
1986-06-26 00:00:00	5.304
1986-06-27 00:00:00	6
1986-06-28 00:00:00	5.496
1986-06-29 00:00:00	5.424
1986-06-30 00:00:00	6.072
1986-07-01 00:00:00	4.752
1986-07-02 00:00:00	4.44
1986-07-03 00:00:00	3.744
1986-07-04 00:00:00	1.944
1986-07-05 00:00:00	2.832
1986-07-06 00:00:00	2.664
1986-07-07 00:00:00	2.808
1986-07-08 00:00:00	3.768
1986-07-09 00:00:00	4.656
1986-07-10 00:00:00	3.84
1986-07-11 00:00:00	4.848
1986-07-12 00:00:00	5.328
1986-07-13 00:00:00	3.408
1986-07-14 00:00:00	4.824
1986-07-15 00:00:00	3.048
1986-07-16 00:00:00	2.352
1986-07-17 00:00:00	2.4
1986-07-18 00:00:00	3.648
1986-07-19 00:00:00	4.392
1986-07-20 00:00:00	1.416
1986-07-21 00:00:00	2.976
1986-07-22 00:00:00	2.112
1986-07-23 00:00:00	2.856
1986-07-24 00:00:00	2.952
1986-07-25 00:00:00	2.904
1986-07-26 00:00:00	1.92
1986-07-27 00:00:00	2.928
1986-07-28 00:00:00	3.24
1986-07-29 00:00:00	1.944
1986-07-30 00:00:00	3.096
1986-07-31 00:00:00	3.264
1986-08-01 00:00:00	3.432
1986-08-02 00:00:00	2.448
1986-08-03 00:00:00	4.368
1986-08-04 00:00:00	3.264
1986-08-05 00:00:00	2.88
1986-08-06 00:00:00	2.688
1986-08-07 00:00:00	2.088
1986-08-08 00:00:00	2.448
1986-08-09 00:00:00	1.848
1986-08-10 00:00:00	2.616
1986-08-11 00:00:00	2.592
1986-08-12 00:00:00	2.424
1986-08-13 00:00:00	2.928
1986-08-14 00:00:00	2.52
1986-08-15 00:00:00	2.736
1986-08-16 00:00:00	2.64
1986-08-17 00:00:00	2.832
1986-08-18 00:00:00	3.12
1986-08-19 00:00:00	1.56
1986-08-20 00:00:00	3.144
1986-08-21 00:00:00	2.904
1986-08-22 00:00:00	3.24
1986-08-23 00:00:00	2.088
1986-08-24 00:00:00	3.36
1986-08-25 00:00:00	3.648
1986-08-26 00:00:00	1.2
1986-08-27 00:00:00	1.152
1986-08-28 00:00:00	1.368
1986-08-29 00:00:00	1.848
1986-08-30 00:00:00	2.256
1986-08-31 00:00:00	3.432
1986-09-01 00:00:00	1.872
1986-09-02 00:00:00	2.136
1986-09-03 00:00:00	2.184
1986-09-04 00:00:00	2.928
1986-09-05 00:00:00	2.016
1986-09-06 00:00:00	1.944
1986-09-07 00:00:00	2.088
1986-09-08 00:00:00	2.52
1986-09-09 00:00:00	2.352
1986-09-10 00:00:00	2.256
1986-09-11 00:00:00	2.4
1986-09-12 00:00:00	2.616
1986-09-13 00:00:00	2.28
1986-09-14 00:00:00	0.72
1986-09-15 00:00:00	2.04
1986-09-16 00:00:00	2.64
1986-09-17 00:00:00	2.328
1986-09-18 00:00:00	2.52
1986-09-19 00:00:00	1.128
1986-09-20 00:00:00	0.792
1986-09-21 00:00:00	0.792
1986-09-22 00:00:00	1.296
1986-09-23 00:00:00	0.816
1986-09-24 00:00:00	2.184
1986-09-25 00:00:00	1.92
1986-09-26 00:00:00	2.136
1986-09-27 00:00:00	0.624
1986-09-28 00:00:00	0.72
1986-09-29 00:00:00	1.68
1986-09-30 00:00:00	0.864
1986-10-01 00:00:00	1.296
1986-10-02 00:00:00	1.344
1986-10-03 00:00:00	1.392
1986-10-04 00:00:00	1.92
1986-10-05 00:00:00	0.864
1986-10-06 00:00:00	0.768
1986-10-07 00:00:00	0.504
1986-10-08 00:00:00	2.016
1986-10-09 00:00:00	0.552
1986-10-10 00:00:00	0.528
1986-10-11 00:00:00	2.088
1986-10-12 00:00:00	1.08
1986-10-13 00:00:00	1.824
1986-10-14 00:00:00	0.84
1986-10-15 00:00:00	0.456
1986-10-16 00:00:00	1.68
1986-10-17 00:00:00	1.632
1986-10-18 00:00:00	0.552
1986-10-19 00:00:00	0.36
1986-10-20 00:00:00	0.864
1986-10-21 00:00:00	0.84
1986-10-22 00:00:00	0.888
1986-10-23 00:00:00	0.336
1986-10-24 00:00:00	0.624
1986-10-25 00:00:00	0.312
1986-10-26 00:00:00	0.36
1986-10-27 00:00:00	0.744
1986-10-28 00:00:00	0.312
1986-10-29 00:00:00	0.768
1986-10-30 00:00:00	0.456
1986-10-31 00:00:00	0.576
1986-11-01 00:00:00	0.36
1986-11-02 00:00:00	1.128
1986-11-03 00:00:00	0.24
1986-11-04 00:00:00	0.672
1986-11-05 00:00:00	0.24
1986-11-06 00:00:00	0.84
1986-11-07 00:00:00	0.432
1986-11-08 00:00:00	0.216
1986-11-09 00:00:00	0.552
1986-11-10 00:00:00	0.216
1986-11-11 00:00:00	0.216
1986-11-12 00:00:00	0.816
1986-11-13 00:00:00	0.576
1986-11-14 00:00:00	0.192
1986-11-15 00:00:00	0.192
1986-11-16 00:00:00	0.312
1986-11-17 00:00:00	0.192
1986-11-18 00:00:00	0.168
1986-11-19 00:00:00	0.168
1986-11-20 00:00:00	0.168
1986-11-21 00:00:00	0.12
1986-11-22 00:00:00	0.12
1986-11-23 00:00:00	0.456
1986-11-24 00:00:00	0.12
1986-11-25 00:00:00	0.168
1986-11-26 00:00:00	0.192
1986-11-27 00:00:00	0.552
1986-11-28 00:00:00	0.12
1986-11-29 00:00:00	0.12
1986-11-30 00:00:00	0.12
1986-12-01 00:00:00	0.096
1986-12-02 00:00:00	0.36
1986-12-03 00:00:00	0.096
1986-12-04 00:00:00	0.096
1986-12-05 00:00:00	0.096
1986-12-06 00:00:00	0.36
1986-12-07 00:00:00	0.528
1986-12-08 00:00:00	0.096
1986-12-09 00:00:00	0.432
1986-12-10 00:00:00	0.24
1986-12-11 00:00:00	0.192
1986-12-12 00:00:00	0.072
1986-12-13 00:00:00	0.072
1986-12-14 00:00:00	0.072
1986-12-15 00:00:00	0.072
1986-12-16 00:00:00	0.072
1986-12-17 00:00:00	0.192
1986-12-18 00:00:00	0.168
1986-12-19 00:00:00	0.072
1986-12-20 00:00:00	0.072
1986-12-21 00:00:00	0.264
1986-12-22 00:00:00	0.168
1986-12-23 00:00:00	0.048
1986-12-24 00:00:00	0.072
1986-12-25 00:00:00	0.048
1986-12-26 00:00:00	0.048
1986-12-27 00:00:00	0.048
1986-12-28 00:00:00	0.072
1986-12-29 00:00:00	0.288
1986-12-30 00:00:00	0.072
1986-12-31 00:00:00	0.072
1987-01-01 00:00:00	0.024
1987-01-02 00:00:00	0.24
1987-01-03 00:00:00	0.048
1987-01-04 00:00:00	0.048
1987-01-05 00:00:00	0.072
1987-01-06 00:00:00	0.12
1987-01-07 00:00:00	0.048
1987-01-08 00:00:00	0.168
1987-01-09 00:00:00	0.336
1987-01-10 00:00:00	0.12
1987-01-11 00:00:00	0.24
1987-01-12 00:00:00	0.12
1987-01-13 00:00:00	0.24
1987-01-14 00:00:00	0.048
1987-01-15 00:00:00	0.072
1987-01-16 00:00:00	0.072
1987-01-17 00:00:00	0.072
1987-01-18 00:00:00	0.072
1987-01-19 00:00:00	0.24
1987-01-20 00:00:00	0.072
1987-01-21 00:00:00	0.072
1987-01-22 00:00:00	0.096
1987-01-23 00:00:00	0.096
1987-01-24 00:00:00	0.096
1987-01-25 00:00:00	0.12
1987-01-26 00:00:00	0.792
1987-01-27 00:00:00	0.168
1987-01-28 00:00:00	0.624
1987-01-29 00:00:00	0.552
1987-01-30 00:00:00	0.12
1987-01-31 00:00:00	0.504
1987-02-01 00:00:00	0.552
1987-02-02 00:00:00	0.768
1987-02-03 00:00:00	0.528
1987-02-04 00:00:00	0.384
1987-02-05 00:00:00	0.192
1987-02-06 00:00:00	0.216
1987-02-07 00:00:00	0.912
1987-02-08 00:00:00	0.192
1987-02-09 00:00:00	0.48
1987-02-10 00:00:00	0.216
1987-02-11 00:00:00	0.216
1987-02-12 00:00:00	0.216
1987-02-13 00:00:00	0.216
1987-02-14 00:00:00	0.984
1987-02-15 00:00:00	0.624
1987-02-16 00:00:00	0.288
1987-02-17 00:00:00	0.84
1987-02-18 00:00:00	0.96
1987-02-19 00:00:00	0.84
1987-02-20 00:00:00	1.056
1987-02-21 00:00:00	0.24
1987-02-22 00:00:00	1.248
1987-02-23 00:00:00	1.152
1987-02-24 00:00:00	1.056
1987-02-25 00:00:00	0.432
1987-02-26 00:00:00	0.84
1987-02-27 00:00:00	0.264
1987-02-28 00:00:00	0.264
1987-03-01 00:00:00	1.104
1987-03-02 00:00:00	0.336
1987-03-03 00:00:00	0.864
1987-03-04 00:00:00	0.288
1987-03-05 00:00:00	1.2
1987-03-06 00:00:00	0.864
1987-03-07 00:00:00	0.816
1987-03-08 00:00:00	0.336
1987-03-09 00:00:00	1.032
1987-03-10 00:00:00	1.08
1987-03-11 00:00:00	1.2
1987-03-12 00:00:00	0.72
1987-03-13 00:00:00	1.32
1987-03-14 00:00:00	0.672
1987-03-15 00:00:00	0.36
1987-03-16 00:00:00	0.888
1987-03-17 00:00:00	0.336
1987-03-18 00:00:00	0.84
1987-03-19 00:00:00	0.456
1987-03-20 00:00:00	1.2
1987-03-21 00:00:00	1.416
1987-03-22 00:00:00	0.456
1987-03-23 00:00:00	1.224
1987-03-24 00:00:00	0.504
1987-03-25 00:00:00	0.504
1987-03-26 00:00:00	1.848
1987-03-27 00:00:00	0.6
1987-03-28 00:00:00	0.672
1987-03-29 00:00:00	0.552
1987-03-30 00:00:00	2.472
1987-03-31 00:00:00	0.624
1987-04-01 00:00:00	1.632
1987-04-02 00:00:00	0.672
1987-04-03 00:00:00	1.608
1987-04-04 00:00:00	1.392
1987-04-05 00:00:00	0.744
1987-04-06 00:00:00	2.52
1987-04-07 00:00:00	1.584
1987-04-08 00:00:00	0.768
1987-04-09 00:00:00	0.816
1987-04-10 00:00:00	0.792
1987-04-11 00:00:00	1.704
1987-04-12 00:00:00	0.816
1987-04-13 00:00:00	1.632
1987-04-14 00:00:00	0.864
1987-04-15 00:00:00	1.128
1987-04-16 00:00:00	3.096
1987-04-17 00:00:00	1.872
1987-04-18 00:00:00	2.976
1987-04-19 00:00:00	1.248
1987-04-20 00:00:00	1.656
1987-04-21 00:00:00	1.824
1987-04-22 00:00:00	1.08
1987-04-23 00:00:00	1.656
1987-04-24 00:00:00	3.456
1987-04-25 00:00:00	3.84
1987-04-26 00:00:00	2.376
1987-04-27 00:00:00	3.048
1987-04-28 00:00:00	4.248
1987-04-29 00:00:00	4.464
1987-04-30 00:00:00	2.4
1987-05-01 00:00:00	2.424
1987-05-02 00:00:00	2.304
1987-05-03 00:00:00	2.736
1987-05-04 00:00:00	2.976
1987-05-05 00:00:00	1.512
1987-05-06 00:00:00	4.128
1987-05-07 00:00:00	3.936
1987-05-08 00:00:00	3.456
1987-05-09 00:00:00	2.04
1987-05-10 00:00:00	3.336
1987-05-11 00:00:00	1.824
1987-05-12 00:00:00	1.248
1987-05-13 00:00:00	1.368
1987-05-14 00:00:00	2.616
1987-05-15 00:00:00	1.488
1987-05-16 00:00:00	1.608
1987-05-17 00:00:00	1.536
1987-05-18 00:00:00	4.224
1987-05-19 00:00:00	1.416
1987-05-20 00:00:00	2.112
1987-05-21 00:00:00	2.712
1987-05-22 00:00:00	3.24
1987-05-23 00:00:00	5.04
1987-05-24 00:00:00	4.992
1987-05-25 00:00:00	4.992
1987-05-26 00:00:00	4.416
1987-05-27 00:00:00	1.368
1987-05-28 00:00:00	1.392
1987-05-29 00:00:00	2.76
1987-05-30 00:00:00	3.768
1987-05-31 00:00:00	1.512
1987-06-01 00:00:00	1.584
1987-06-02 00:00:00	2.088
1987-06-03 00:00:00	3.96
1987-06-04 00:00:00	1.536
1987-06-05 00:00:00	1.512
1987-06-06 00:00:00	1.944
1987-06-07 00:00:00	1.8
1987-06-08 00:00:00	1.416
1987-06-09 00:00:00	1.752
1987-06-10 00:00:00	2.328
1987-06-11 00:00:00	2.376
1987-06-12 00:00:00	3.936
1987-06-13 00:00:00	3.6
1987-06-14 00:00:00	1.584
1987-06-15 00:00:00	2.112
1987-06-16 00:00:00	1.656
1987-06-17 00:00:00	1.44
1987-06-18 00:00:00	1.488
1987-06-19 00:00:00	1.488
1987-06-20 00:00:00	3.384
1987-06-21 00:00:00	1.488
1987-06-22 00:00:00	3.336
1987-06-23 00:00:00	1.584
1987-06-24 00:00:00	4.944
1987-06-25 00:00:00	3.048
1987-06-26 00:00:00	2.856
1987-06-27 00:00:00	2.256
1987-06-28 00:00:00	4.392
1987-06-29 00:00:00	1.704
1987-06-30 00:00:00	2.976
1987-07-01 00:00:00	3.36
1987-07-02 00:00:00	3.6
1987-07-03 00:00:00	3.36
1987-07-04 00:00:00	4.464
1987-07-05 00:00:00	4.656
1987-07-06 00:00:00	5.376
1987-07-07 00:00:00	5.832
1987-07-08 00:00:00	4.536
1987-07-09 00:00:00	3.408
1987-07-10 00:00:00	4.584
1987-07-11 00:00:00	3.168
1987-07-12 00:00:00	3.504
