Data stored on SZ timesteps
Time	Obs 5	Obs 35	Obs 37	Obs 65
1978-08-08 11:35:27	64.8179	44.0592	35.1168	26.9898
1978-08-08 18:32:43	64.8179	44.0586	35.1175	26.9839
1978-08-09 00:00:00	64.7552	44.0576	35.118	26.982
1978-08-09 12:00:00	64.7759	44.0555	35.1174	26.9799
1978-08-10 00:00:00	64.7777	44.0541	35.1119	26.9785
1978-08-10 12:00:00	64.7783	44.0525	35.1111	26.9764
1978-08-11 00:00:00	64.7794	44.0512	35.1016	26.9745
1978-08-11 12:00:00	64.7797	44.0497	35.1	26.9721
1978-08-12 00:00:00	64.7808	44.0487	35.0928	26.97
1978-08-12 12:58:06	64.7808	44.0471	35.0843	26.9672
1978-08-12 15:03:09	64.7689	44.0472	35.0845	26.9671
1978-08-12 17:21:01	64.7718	44.0316	35.0845	26.9667
1978-08-12 19:53:02	64.7733	44.0322	35.0843	26.9662
1978-08-12 22:40:37	64.7742	44.0322	35.084	26.9657
1978-08-13 00:00:00	64.7745	44.0321	35.0839	26.9655
1978-08-13 03:23:42	64.7748	44.0319	35.0836	26.9647
1978-08-13 07:08:17	64.7751	44.0317	35.0832	26.964
1978-08-13 11:15:53	64.7754	44.0314	35.0828	26.9632
1978-08-13 14:19:49	64.7756	44.0312	35.0825	26.9627
1978-08-13 19:20:46	64.7756	44.0307	35.082	26.9616
1978-08-14 00:00:00	64.7758	44.0303	35.0719	26.9377
1978-08-14 06:05:49	64.7759	44.0296	35.072	26.9393
1978-08-14 12:00:00	64.776	44.029	35.0714	26.9492
1978-08-14 19:24:39	64.7761	44.0281	35.0702	26.9491
1978-08-15 00:00:00	64.7764	44.0276	35.0696	26.9483
1978-08-15 09:00:28	64.7762	44.0262	35.0687	26.9463
1978-08-15 17:05:12	64.7767	44.0252	35.0639	26.9448
1978-08-16 00:00:00	64.7768	44.0242	35.0636	26.9433
1978-08-16 10:02:55	64.7765	44.0224	35.0634	26.9411
1978-08-16 16:35:11	64.7771	44.0216	35.063	26.9401
1978-08-17 00:00:00	64.7769	44.0202	35.063	26.9385
1978-08-17 10:53:03	64.7767	44.0181	35.0579	26.9364
1978-08-17 18:08:47	64.7774	44.0172	35.0567	26.9354
1978-08-18 00:00:00	64.7771	44.016	35.0565	26.9342
1978-08-18 12:00:00	64.7765	44.0133	35.0564	26.9317
1978-08-19 00:00:00	64.7678	44.011	35.0526	26.9296
1978-08-19 12:00:00	64.7698	44.0085	35.0512	26.9271
1978-08-20 00:00:00	64.77	43.9988	35.0406	26.9248
1978-08-20 12:00:00	64.7694	43.9964	35.0398	26.9222
1978-08-21 00:00:00	64.7695	43.9939	35.038	26.91
1978-08-22 00:00:00	64.768	43.9879	35.0288	26.9064
1978-08-23 00:00:00	64.7682	43.945	35.0235	26.9016
1978-08-23 12:12:45	64.7617	43.9575	35.0257	26.8991
1978-08-23 12:40:12	64.748	43.9437	35.0257	26.8991
1978-08-23 13:10:29	64.7415	43.9372	35.0258	26.899
1978-08-23 13:43:51	64.7431	43.9386	35.0259	26.8989
1978-08-23 14:20:38	64.7445	43.9398	35.026	26.8988
1978-08-23 15:01:12	64.7458	43.9408	35.0261	26.8987
1978-08-23 15:45:55	64.7468	43.9415	35.0262	26.8986
1978-08-23 16:35:13	64.7477	43.9421	35.0264	26.8984
1978-08-23 17:29:34	64.7484	43.9425	35.0266	26.8983
1978-08-23 18:29:30	64.749	43.9428	35.0269	26.8981
1978-08-23 19:35:34	64.7494	43.9429	35.0272	26.8979
1978-08-23 20:48:25	64.7498	43.943	35.0275	26.8977
1978-08-23 22:08:43	64.7501	43.943	35.0279	26.8974
1978-08-23 23:37:16	64.7503	43.9429	35.0284	26.8971
1978-08-24 00:00:00	64.7503	43.9429	35.0285	26.8971
1978-08-24 01:47:37	64.7505	43.9427	35.029	26.8967
1978-08-24 03:46:16	64.7507	43.9425	35.0294	26.8963
1978-08-24 05:57:05	64.7508	43.9422	35.0295	26.8959
1978-08-24 08:21:19	64.7509	43.9419	35.0294	26.8954
1978-08-24 11:00:19	64.751	43.9416	35.0292	26.8949
1978-08-24 13:29:47	64.7511	43.9413	35.0288	26.8944
1978-08-24 16:43:04	64.7511	43.9408	35.0282	26.8937
1978-08-24 20:16:09	64.7511	43.9403	35.0275	26.893
1978-08-25 00:00:00	64.7511	43.9398	35.0266	26.8922
1978-08-25 04:19:00	64.7511	43.9392	35.026	26.8913
1978-08-25 09:04:33	64.751	43.9385	35.0255	26.8903
1978-08-25 12:00:00	64.751	43.9381	35.0253	26.8897
1978-08-25 17:47:05	64.7508	43.9371	35.0248	26.8885
1978-08-26 00:00:00	64.7507	43.9363	35.0244	26.8872
1978-08-26 07:01:53	64.7505	43.9353	35.0187	26.8857
1978-08-26 12:00:00	64.7505	43.9346	35.0183	26.8846
1978-08-26 20:32:49	64.7501	43.933	35.0166	26.8827
1978-08-27 00:00:00	64.7501	43.9329	35.0159	26.8799
1978-08-27 10:23:19	64.7493	43.9305	35.0058	26.8762
1978-08-27 17:51:59	64.7495	43.9301	35.004	26.8746
1978-08-28 00:00:00	64.7492	43.9289	35.003	26.8731
1978-08-28 12:00:00	64.7483	43.917	35.002	26.8701
1978-08-29 00:00:00	64.748	43.9168	35.0011	26.8673
1978-08-29 12:00:00	64.737	43.9146	34.9926	26.8528
1978-08-30 00:00:00	64.7385	43.9125	34.9918	26.8519
1978-08-30 12:00:00	64.7382	43.9101	34.9912	26.8493
1978-08-31 00:00:00	64.738	43.908	34.9902	26.8466
1978-09-01 00:00:00	64.7363	43.8949	34.9807	26.8406
1978-09-01 18:19:14	64.7364	43.8922	34.9829	26.8364
1978-09-02 00:00:00	64.7267	43.8714	34.9838	26.8353
1978-09-02 12:00:00	64.7264	43.8692	34.9848	26.8322
1978-09-03 00:00:00	64.7264	43.8781	34.9843	26.8294
1978-09-03 09:12:35	64.726	43.8763	34.9845	26.8271
1978-09-03 09:53:26	64.7261	43.8763	34.9843	26.827
1978-09-03 10:38:29	64.7261	43.8762	34.9844	26.8269
1978-09-03 11:28:08	64.7261	43.8761	34.9844	26.8267
1978-09-03 12:00:00	64.7261	43.876	34.9844	26.8266
1978-09-03 13:00:21	64.7261	43.8759	34.9845	26.8263
1978-09-03 14:06:54	64.726	43.8757	34.9845	26.8261
1978-09-03 15:20:16	64.726	43.8754	34.9845	26.8258
1978-09-03 16:41:09	64.7259	43.8662	34.9845	26.8255
1978-09-03 18:10:19	64.7145	43.8668	34.9845	26.8251
1978-09-03 19:48:38	64.7158	43.8669	34.9845	26.8247
1978-09-03 21:37:01	64.7165	43.8667	34.9846	26.8243
1978-09-03 23:36:31	64.7169	43.8665	34.9846	26.8238
1978-09-04 00:00:00	64.7169	43.8664	34.9846	26.8237
1978-09-04 02:25:15	64.717	43.866	34.9847	26.8231
1978-09-04 05:05:24	64.717	43.8656	34.9848	26.8225
1978-09-04 08:01:57	64.717	43.8651	34.9849	26.8217
1978-09-04 11:16:36	64.7169	43.8645	34.985	26.821
1978-09-04 13:49:55	64.7168	43.8641	34.985	26.8204
1978-09-04 17:46:31	64.7167	43.8634	34.9853	26.8194
1978-09-04 22:07:22	64.7165	43.8626	34.9855	26.8184
1978-09-05 00:00:00	64.7165	43.8623	34.9856	26.818
1978-09-05 05:17:04	64.7162	43.8612	34.9863	26.8167
1978-09-05 11:06:38	64.716	43.8601	34.9876	26.7933
1978-09-05 15:17:24	64.7159	43.8488	34.9893	26.8181
1978-09-05 22:22:18	64.7154	43.8479	34.9923	26.8036
1978-09-06 00:00:00	64.7154	43.8478	34.9925	26.8034
1978-09-06 08:36:28	64.7147	43.846	34.9955	26.8016
1978-09-06 16:51:39	64.7145	43.8448	34.9961	26.7998
1978-09-07 00:00:00	64.7142	43.8435	34.996	26.7982
1978-09-07 11:32:07	64.7133	43.8335	34.9951	26.7955
1978-09-07 18:30:50	64.703	43.8332	34.9942	26.794
1978-09-08 00:00:00	64.7028	43.832	34.9942	26.7927
1978-09-08 12:00:00	64.7021	43.8293	34.994	26.7899
1978-09-09 00:00:00	64.7019	43.8272	34.9936	26.7872
1978-09-09 12:00:00	64.7013	43.8246	34.9897	26.7844
1978-09-10 00:00:00	64.6957	43.8159	34.9904	26.7817
1978-09-10 12:00:00	64.6954	43.8136	34.9919	26.7789
1978-09-11 00:00:00	64.6951	43.8114	34.9958	26.7764
1978-09-11 12:00:00	64.6946	43.8089	34.9986	26.7738
1978-09-12 00:00:00	64.694	43.8064	35.0013	26.7713
1978-09-12 12:00:00	64.6934	43.7969	35.0135	26.7691
1978-09-13 00:00:00	64.6928	43.7948	35.0284	26.7672
1978-09-13 12:00:00	64.6921	43.7923	35.0315	26.7652
1978-09-14 00:00:00	64.6915	43.7899	35.0326	26.7502
1978-09-14 00:38:35	64.6916	43.7899	35.033	26.7504
1978-09-14 01:21:08	64.6866	43.7849	35.033	26.7505
1978-09-14 02:08:02	64.6869	43.785	35.0331	26.7506
1978-09-14 02:59:45	64.6871	43.785	35.0332	26.7506
1978-09-14 03:56:46	64.6872	43.7849	35.0334	26.7506
1978-09-14 04:59:37	64.6873	43.7848	35.0337	26.7505
1978-09-14 06:08:55	64.6873	43.7846	35.0341	26.7504
1978-09-14 07:25:19	64.6873	43.7843	35.0347	26.7502
1978-09-14 08:49:33	64.6873	43.784	35.0355	26.7501
1978-09-14 10:22:25	64.6872	43.7837	35.0366	26.7499
1978-09-14 12:00:00	64.6871	43.7834	35.0379	26.7497
1978-09-14 13:52:53	64.6871	43.7831	35.0397	26.7495
1978-09-14 15:57:20	64.687	43.7826	35.042	26.7492
1978-09-14 18:14:32	64.6869	43.7822	35.0448	26.749
1978-09-14 20:45:48	64.6867	43.7816	35.0482	26.7486
1978-09-14 23:32:35	64.6866	43.7811	35.0522	26.7483
1978-09-15 00:00:00	64.6866	43.781	35.0525	26.7482
1978-09-15 03:22:43	64.6864	43.7803	35.0577	26.7478
1978-09-15 07:06:13	64.6862	43.7795	35.0703	26.7474
1978-09-15 11:12:37	64.686	43.7787	35.0738	26.7468
1978-09-15 14:19:09	64.6859	43.7781	35.0769	26.7464
1978-09-15 19:18:39	64.6855	43.7686	35.0811	26.7458
1978-09-16 00:00:00	64.6853	43.7678	35.0855	26.7452
1978-09-16 06:04:03	64.6849	43.7666	35.102	26.7445
1978-09-16 12:00:00	64.6846	43.7655	35.1232	26.7441
1978-09-16 19:22:30	64.6842	43.764	35.1447	26.7438
1978-09-17 00:00:00	64.684	43.7631	35.1665	26.7437
1978-09-17 08:57:52	64.6832	43.7611	35.1796	26.7433
1978-09-17 17:03:44	64.6829	43.7596	35.1815	26.7429
1978-09-18 00:00:00	64.6757	43.7581	35.1828	26.7425
1978-09-18 12:00:00	64.6749	43.7554	35.1848	26.7417
1978-09-19 00:00:00	64.6744	43.7141	35.1879	26.7407
1978-09-19 12:00:00	64.6736	43.732	35.1934	26.7396
1978-09-20 00:00:00	64.673	43.7107	35.2004	26.7386
1978-09-20 12:00:00	64.6721	43.7096	35.2017	26.7373
1978-09-21 00:00:00	64.6715	43.7184	35.1934	26.7358
1978-09-21 12:00:00	64.6705	43.7174	35.2052	26.7343
1978-09-22 00:00:00	64.6631	43.7167	35.2121	26.7328
1978-09-23 00:00:00	64.6616	43.7144	35.2285	26.7299
1978-09-24 00:00:00	64.6606	43.7141	35.2482	26.7275
1978-09-25 00:00:00	64.6591	43.7137	35.2534	26.7249
1978-09-26 00:00:00	64.6574	43.7136	35.2532	26.7218
1978-09-27 00:00:00	64.6502	43.7136	35.2562	26.7192
1978-09-27 12:00:00	64.6497	43.7137	35.281	26.7269
1978-09-28 00:00:00	64.6421	43.7139	35.3143	26.7257
1978-09-29 00:00:00	64.64	43.7136	35.3264	26.725
1978-09-30 00:00:00	64.6387	43.7152	35.3222	26.7238
1978-10-01 00:00:00	64.6371	43.7475	35.3311	26.722
1978-10-02 00:00:00	64.6354	43.7496	35.3525	26.7282
1978-10-03 00:00:00	64.5971	43.7531	35.3471	26.7263
1978-10-04 00:00:00	64.5931	43.7633	35.3335	26.7319
1978-10-05 00:00:00	64.5939	43.7681	35.3308	26.7373
1978-10-06 00:00:00	64.589	43.7783	35.3359	26.7368
1978-10-06 10:32:48	64.5917	43.7808	35.3719	26.7478
1978-10-06 17:57:20	64.5915	43.782	35.4057	26.7472
1978-10-07 00:00:00	64.5913	43.7828	35.4281	26.7477
1978-10-07 12:00:00	64.5908	43.7847	35.4295	26.7494
1978-10-08 00:00:00	64.5914	43.787	35.4292	26.7592
1978-10-08 12:00:00	64.5913	43.7888	35.4207	26.7589
1978-10-09 00:00:00	64.583	43.791	35.4214	26.76
1978-10-09 12:00:00	64.5856	43.7986	35.4124	26.7654
1978-10-10 00:00:00	64.5857	43.801	35.4127	26.7659
1978-10-11 00:00:00	64.5845	43.8105	35.4018	26.7949
1978-10-12 00:00:00	64.5852	43.8163	35.3938	26.8053
1978-10-13 00:00:00	64.585	43.838	35.3825	26.8199
1978-10-14 00:00:00	64.5833	43.8418	35.3779	26.833
1978-10-15 00:00:00	64.5745	43.8447	35.3694	26.8453
1978-10-16 00:00:00	64.5739	43.8467	35.3688	26.8551
1978-10-17 00:00:00	64.5724	43.8551	35.387	26.8769
1978-10-18 00:00:00	64.571	43.8556	35.3909	26.8811
1978-10-19 00:00:00	64.5627	43.8554	35.3819	26.8848
1978-10-20 00:00:00	64.5615	43.8543	35.3749	26.8881
1978-10-21 00:00:00	64.5601	43.8533	35.3768	26.8905
1978-10-22 00:00:00	64.5504	43.8522	35.3845	26.893
1978-10-23 00:00:00	64.5502	43.8511	35.3945	26.8954
1978-10-24 00:00:00	64.5492	43.8502	35.3996	26.9057
1978-10-25 00:00:00	64.5481	43.8492	35.4033	26.9079
1978-10-26 00:00:00	64.5392	43.8482	35.4134	26.9106
1978-10-27 00:00:00	64.5382	43.8552	35.4168	26.9134
1978-10-28 00:00:00	64.5373	43.8539	35.4148	26.916
1978-10-29 00:00:00	64.5278	43.8532	35.4065	26.9261
1978-10-30 00:00:00	64.5277	43.8528	35.4059	26.9279
1978-10-31 00:00:00	64.527	43.8522	35.401	26.9299
1978-11-01 00:00:00	64.5261	43.8516	35.4032	26.9318
1978-11-02 00:00:00	64.5169	43.8508	35.4007	26.9336
1978-11-03 00:00:00	64.5163	43.8567	35.3965	26.935
1978-11-04 00:00:00	64.5156	43.8557	35.3991	26.9362
1978-11-05 00:00:00	64.5075	43.8543	35.3984	26.9371
1978-11-06 00:00:00	64.5073	43.8527	35.3897	26.9378
1978-11-07 00:00:00	64.5067	43.8508	35.3886	26.938
1978-11-08 00:00:00	64.5001	43.8488	35.3806	26.938
1978-11-09 00:00:00	64.4998	43.8466	35.3746	26.9375
1978-11-10 00:00:00	64.4945	43.8442	35.374	26.9369
1978-11-11 00:00:00	64.4941	43.8416	35.3687	26.936
1978-11-12 00:00:00	64.4936	43.8389	35.3638	26.9349
1978-11-13 00:00:00	64.493	43.836	35.3659	26.9253
1978-11-14 00:00:00	64.4925	43.833	35.3736	26.9246
1978-11-15 00:00:00	64.4917	43.8298	35.3776	26.9234
1978-11-16 00:00:00	64.4911	43.8265	35.3782	26.9133
1978-11-17 00:00:00	64.4905	43.8159	35.4099	26.9127
1978-11-18 00:00:00	64.49	43.8127	35.4284	26.9122
1978-11-19 00:00:00	64.4836	43.8097	35.4668	26.9121
1978-11-20 00:00:00	64.4836	43.8075	35.5011	26.9049
1978-11-21 00:00:00	64.4834	43.8062	35.6227	26.9099
1978-11-22 00:00:00	64.4831	43.8061	35.6378	26.9139
1978-11-23 00:00:00	64.4829	43.8079	35.6145	26.9163
1978-11-24 00:00:00	64.4828	43.8184	35.6033	26.9187
1978-11-25 00:00:00	64.4827	43.8346	35.5869	26.9225
1978-11-26 00:00:00	64.4826	43.862	35.5697	26.9447
1978-11-27 00:00:00	64.4826	43.9108	35.5615	26.9688
1978-11-28 00:00:00	64.4825	43.9308	35.5742	26.9934
1978-11-29 00:00:00	64.4825	43.952	35.5873	27.0519
1978-11-30 00:00:00	64.4826	43.978	35.5752	27.0768
1978-12-01 00:00:00	64.4827	43.9836	35.5641	27.0989
1978-12-02 00:00:00	64.4827	43.995	35.5543	27.1173
1978-12-03 00:00:00	64.4827	43.9959	35.5521	27.1438
1978-12-04 00:00:00	64.4829	43.9957	35.5427	27.1525
1978-12-05 00:00:00	64.4831	43.9946	35.5349	27.1672
1978-12-06 00:00:00	64.4835	43.9986	35.5316	27.1729
1978-12-07 00:00:00	64.4842	43.9958	35.5277	27.1775
1978-12-08 00:00:00	64.4851	43.9926	35.5267	27.1808
1978-12-09 00:00:00	64.4866	43.9891	35.5181	27.183
1978-12-10 00:00:00	64.4887	43.9853	35.5201	27.1763
1978-12-11 00:00:00	64.4918	43.9815	35.5354	27.1775
1978-12-12 00:00:00	64.4956	43.9778	35.5472	27.1606
1978-12-13 00:00:00	64.5005	43.9667	35.5596	27.1614
1978-12-14 00:00:00	64.5113	43.9653	35.6048	27.1621
1978-12-15 00:00:00	64.5177	43.9641	35.6253	27.163
1978-12-16 00:00:00	64.5324	43.9641	35.6082	27.1636
1978-12-17 00:00:00	64.5501	43.9717	35.5993	27.1583
1978-12-18 00:00:00	64.5659	43.9734	35.5844	27.1589
1978-12-19 00:00:00	64.5805	43.9807	35.5705	27.1594
1978-12-20 00:00:00	64.5931	43.9814	35.5645	27.16
1978-12-21 00:00:00	64.6032	43.9814	35.5593	27.1605
1978-12-22 00:00:00	64.6111	43.9864	35.5542	27.1607
1978-12-23 00:00:00	64.6199	43.9843	35.5509	27.1537
1978-12-24 00:00:00	64.6208	43.9822	35.54	27.1535
1978-12-25 00:00:00	64.6258	43.9801	35.5474	27.1529
1978-12-26 00:00:00	64.6263	43.9778	35.5478	27.152
1978-12-27 00:00:00	64.6304	43.9754	35.5666	27.1455
1978-12-28 00:00:00	64.6302	43.9735	35.5649	27.1447
1978-12-29 00:00:00	64.6298	43.9727	35.5636	27.1437
1978-12-30 00:00:00	64.6717	43.9731	35.5742	27.1357
1978-12-31 00:00:00	64.6727	43.9743	35.5731	27.1346
1979-01-01 00:00:00	64.6797	43.9759	35.5611	27.1334
1979-01-02 00:00:00	64.6801	43.9774	35.5597	27.1324
1979-01-03 00:00:00	64.6805	43.9833	35.5569	27.1135
1979-01-04 00:00:00	64.6865	43.9838	35.5551	27.1055
1979-01-05 00:00:00	64.6864	43.9836	35.5495	27.1039
1979-01-06 00:00:00	64.6919	43.983	35.5469	27.1031
1979-01-07 00:00:00	64.6915	43.9821	35.5453	27.0979
1979-01-08 00:00:00	64.691	43.981	35.5463	27.0977
1979-01-09 00:00:00	64.6962	43.9798	35.5886	27.0983
1979-01-10 00:00:00	64.6955	43.9793	35.5842	27.0989
1979-01-11 00:00:00	64.6933	43.9802	35.5798	27.099
1979-01-12 00:00:00	64.6911	43.9824	35.5825	27.0994
1979-01-13 00:00:00	64.694	44.0098	35.5932	27.1
1979-01-14 00:00:00	64.692	44.0131	35.5931	27.101
1979-01-15 00:00:00	64.69	44.0175	35.5953	27.1024
1979-01-16 00:00:00	64.688	44.0273	35.5829	27.1037
1979-01-17 00:00:00	64.6907	44.0316	35.5711	27.105
1979-01-18 00:00:00	64.6885	44.0393	35.5598	27.1063
1979-01-19 00:00:00	64.6866	44.0413	35.5568	27.1079
1979-01-20 00:00:00	64.6847	44.0421	35.5471	27.1098
1979-01-21 00:00:00	64.6827	44.0421	35.5449	27.1487
1979-01-22 00:00:00	64.6809	44.0413	35.543	27.1507
1979-01-23 00:00:00	64.6788	44.0399	35.5415	27.1519
1979-01-24 00:00:00	64.6768	44.0381	35.5413	27.1527
1979-01-25 00:00:00	64.6749	44.036	35.5414	27.1537
1979-01-26 00:00:00	64.6731	44.0338	35.5433	27.1546
1979-01-27 00:00:00	64.6785	44.0318	35.5775	27.1491
1979-01-28 00:00:00	64.676	44.0311	35.6127	27.1508
1979-01-29 00:00:00	64.6739	44.0334	35.6144	27.1521
1979-01-30 00:00:00	64.672	44.0395	35.5983	27.1533
1979-01-31 00:00:00	64.6701	44.0528	35.5813	27.1548
1979-02-01 00:00:00	64.6683	44.0645	35.5698	27.1565
1979-02-02 00:00:00	64.6663	44.0746	35.5589	27.1585
1979-02-03 00:00:00	64.6645	44.0783	35.5842	27.1613
1979-02-04 00:00:00	64.6628	44.0879	35.6017	27.1652
1979-02-05 00:00:00	64.6611	44.0885	35.6023	27.1688
1979-02-06 00:00:00	64.6593	44.09	35.5926	27.172
1979-02-07 00:00:00	64.6574	44.0978	35.5805	27.1822
1979-02-08 00:00:00	64.6557	44.0976	35.5687	27.1855
1979-02-09 00:00:00	64.654	44.0976	35.5579	27.1892
1979-02-10 00:00:00	64.6524	44.0971	35.5554	27.1986
1979-02-11 00:00:00	64.6591	44.0962	35.5461	27.2016
1979-02-12 00:00:00	64.6573	44.0949	35.545	27.2042
1979-02-13 00:00:00	64.6555	44.0933	35.5395	27.2061
1979-02-14 00:00:00	64.6538	44.0914	35.5381	27.2073
1979-02-15 00:00:00	64.6522	44.0894	35.5497	27.208
1979-02-16 00:00:00	64.6505	44.0807	35.5667	27.208
1979-02-17 00:00:00	64.6488	44.0785	35.5698	27.2075
1979-02-18 00:00:00	64.655	44.0761	35.5632	27.2065
1979-02-19 00:00:00	64.6534	44.0691	35.5536	27.2052
1979-02-20 00:00:00	64.652	44.0677	35.5439	27.2036
1979-02-21 00:00:00	64.6505	44.0658	35.5422	27.2017
1979-02-22 00:00:00	64.6492	44.0638	35.5412	27.1927
1979-02-23 00:00:00	64.6479	44.0569	35.5353	27.1904
1979-02-24 00:00:00	64.654	44.0555	35.5326	27.1804
1979-02-25 00:00:00	64.6524	44.0534	35.5263	27.1775
1979-02-26 00:00:00	64.6508	44.051	35.5242	27.1747
1979-02-27 00:00:00	64.6494	44.0434	35.5221	27.1486
1979-02-28 00:00:00	64.6479	44.0416	35.5229	27.1458
1979-03-01 00:00:00	64.6542	44.0392	35.5447	27.1435
1979-03-02 00:00:00	64.6516	44.0367	35.5433	27.1352
1979-03-03 00:00:00	64.6496	44.0295	35.5557	27.1339
1979-03-04 00:00:00	64.6476	44.0278	35.5865	27.1327
1979-03-05 00:00:00	64.6456	44.0271	35.5878	27.1313
1979-03-06 00:00:00	64.6433	44.028	35.5716	27.1227
1979-03-07 00:00:00	64.641	44.0299	35.5606	27.121
1979-03-08 00:00:00	64.6387	44.0318	35.5434	27.1187
1979-03-09 00:00:00	64.6364	44.0329	35.5441	27.1166
1979-03-10 00:00:00	64.6341	44.0334	35.5571	27.1148
1979-03-10 09:15:27	64.6337	44.0342	35.5923	27.0999
1979-03-10 17:13:40	64.6325	44.0269	35.6164	27.0999
1979-03-11 00:00:00	64.6316	44.0272	35.637	27.1001
1979-03-11 12:00:00	64.6301	44.0277	35.6233	27.1002
1979-03-12 00:00:00	64.629	44.029	35.6197	27.1006
1979-03-12 12:00:00	64.6276	44.0308	35.6104	27.1006
1979-03-13 00:00:00	64.6265	44.04	35.6081	27.1008
1979-03-13 12:00:00	64.6249	44.0427	35.6176	27.1085
1979-03-14 00:00:00	64.6237	44.0473	35.6282	27.1088
1979-03-14 12:00:00	64.6222	44.0578	35.6199	27.1088
1979-03-15 00:00:00	64.621	44.063	35.6198	27.1088
1979-03-16 00:00:00	64.6176	44.0773	35.6051	27.109
1979-03-17 00:00:00	64.6155	44.0903	35.5943	27.1158
1979-03-17 12:00:00	64.6142	44.0927	35.6157	27.1168
1979-03-18 00:00:00	64.6126	44.0952	35.6347	27.1185
1979-03-19 00:00:00	64.6089	44.1059	35.6497	27.1281
1979-03-20 00:00:00	64.6066	44.1104	35.6408	27.1375
1979-03-21 00:00:00	64.6037	44.1198	35.6158	27.1707
1979-03-22 00:00:00	64.6007	44.123	35.5987	27.1846
1979-03-23 00:00:00	64.5978	44.1317	35.5903	27.1994
1979-03-24 00:00:00	64.5949	44.1322	35.5894	27.2156
1979-03-25 00:00:00	64.5921	44.134	35.6064	27.2304
1979-03-26 00:00:00	64.5893	44.1368	35.5952	27.2428
1979-03-27 00:00:00	64.5866	44.1445	35.6526	27.2593
1979-03-28 00:00:00	64.5838	44.1484	35.6623	27.2859
1979-03-29 00:00:00	64.5812	44.1582	35.6553	27.3064
1979-03-30 00:00:00	64.5786	44.1683	35.6395	27.3351
1979-03-31 00:00:00	64.576	44.18	35.6228	27.3474
1979-04-01 00:00:00	64.5662	44.1904	35.6055	27.3707
1979-04-02 00:00:00	64.5641	44.2016	35.5838	27.4233
1979-04-03 00:00:00	64.5621	44.2106	35.5743	27.454
1979-04-04 00:00:00	64.5601	44.2122	35.561	27.4721
1979-04-05 00:00:00	64.5582	44.2119	35.5593	27.4824
1979-04-06 00:00:00	64.5564	44.2108	35.5577	27.4887
1979-04-07 00:00:00	64.5548	44.2091	35.5532	27.4921
1979-04-08 00:00:00	64.5534	44.2069	35.5429	27.4934
1979-04-09 00:00:00	64.5523	44.2044	35.5386	27.4891
1979-04-10 00:00:00	64.5515	44.1955	35.5252	27.482
1979-04-11 00:00:00	64.5509	44.1938	35.5093	27.4732
1979-04-12 00:00:00	64.5507	44.1874	35.5036	27.4634
1979-04-13 00:00:00	64.5509	44.1857	35.4964	27.4235
1979-04-14 00:00:00	64.5516	44.1836	35.4879	27.4232
1979-04-14 15:24:52	64.5405	44.1737	35.4942	27.4074
1979-04-14 22:45:50	64.5415	44.1741	35.5024	27.4108
1979-04-15 00:00:00	64.5415	44.174	35.5031	27.4106
1979-04-15 08:56:00	64.5417	44.1723	35.5042	27.4086
1979-04-15 17:02:41	64.5426	44.1721	35.503	27.4092
1979-04-16 00:00:00	64.543	44.1639	35.5021	27.4085
1979-04-16 08:05:02	64.5436	44.1639	35.5213	27.4077
1979-04-16 16:33:54	64.5443	44.1633	35.5559	27.4072
1979-04-17 00:00:00	64.5449	44.1627	35.5763	27.3917
1979-04-17 10:50:00	64.5458	44.1614	35.572	27.3913
1979-04-17 18:07:03	64.547	44.1615	35.5729	27.3918
1979-04-18 00:00:00	64.5472	44.1608	35.5726	27.391
1979-04-18 12:00:00	64.5481	44.1596	35.5617	27.3889
1979-04-19 00:00:00	64.5594	44.1599	35.5598	27.3882
1979-04-19 12:00:00	64.5602	44.1598	35.5505	27.3865
1979-04-20 00:00:00	64.5614	44.1603	35.5491	27.3854
1979-04-20 12:00:00	64.5624	44.1602	35.5397	27.362
1979-04-21 00:00:00	64.5636	44.1529	35.5376	27.362
1979-04-22 00:00:00	64.5745	44.1537	35.5374	27.3686
1979-04-23 00:00:00	64.5846	44.1541	35.5467	27.367
1979-04-24 00:00:00	64.5858	44.1531	35.5406	27.3643
1979-04-25 00:00:00	64.5873	44.1519	35.5409	27.3533
1979-04-25 09:01:19	64.5883	44.1437	35.5796	27.3479
1979-04-25 17:05:41	64.5883	44.145	35.6236	27.3406
1979-04-26 00:00:00	64.5886	44.1451	35.6544	27.3407
1979-04-26 12:00:00	64.5891	44.1449	35.6382	27.3401
1979-04-27 00:00:00	64.5899	44.1462	35.626	27.3398
1979-04-27 12:00:00	64.5904	44.1478	35.6086	27.3389
1979-04-28 00:00:00	64.599	44.1508	35.5971	27.338
1979-04-28 12:00:00	64.5989	44.1541	35.5863	27.3368
1979-04-29 00:00:00	64.5993	44.1664	35.5833	27.336
1979-04-29 12:00:00	64.5996	44.1678	35.5726	27.3348
1979-04-30 00:00:00	64.6001	44.1709	35.5612	27.3342
1979-05-01 00:00:00	64.5999	44.1779	35.6028	27.3338
1979-05-02 00:00:00	64.6083	44.1824	35.6215	27.3349
1979-05-03 00:00:00	64.6088	44.1916	35.6056	27.3352
1979-05-04 00:00:00	64.6091	44.1963	35.6278	27.3364
1979-05-05 00:00:00	64.6093	44.206	35.6031	27.3374
1979-05-06 00:00:00	64.6097	44.2094	35.5775	27.3386
